,senior-level_skill
2283,0.0
2832,0.0
2024,0.0
2235,0.0
2201,0.0
3333,0.0
2375,0.0
3095,0.0
2721,0.0
2868,0.0
2888,0.0
2974,0.0
3375,0.0
3660,0.0
3272,0.0
2820,0.0
3940,0.0
2169,0.0
2503,0.0
2675,0.0
3313,0.0
3040,0.0
3393,0.0
2786,0.0
3892,0.0
3962,0.0
2591,0.0
3567,0.0
3878,0.0
2893,0.0
3842,0.0
3692,0.0
3816,0.0
3038,0.0
3846,0.0
3503,0.0
3130,0.0
3345,0.0
3458,0.0
2889,0.0
2359,0.0
2114,0.0
3601,0.0
3586,0.0
3464,0.0
2645,0.0
2019,0.0
3341,0.0
2139,0.0
2390,0.0
3494,0.0
3880,0.0
3122,0.0
3851,0.0
2300,0.0
2221,0.0
2679,0.0
3862,0.0
2970,0.0
3455,0.0
2719,0.0
3919,0.0
2383,0.0
2524,0.0
3778,0.0
2457,0.0
2844,0.0
3889,0.0
2435,0.0
2730,0.0
2998,0.0
3959,0.0
2955,0.0
3355,0.0
2001,0.0
2290,0.0
3224,0.0
2497,0.0
2239,0.0
3469,0.0
3317,0.0
3600,0.0
3098,0.0
2450,0.0
3096,0.0
3340,0.0
2702,0.0
3741,0.0
3625,0.0
2374,0.0
2609,0.0
3961,0.0
3607,0.0
2684,0.0
3900,0.0
3661,0.0
2506,0.0
3063,0.0
3140,0.0
2658,0.0
3699,0.0
3087,0.0
2802,0.0
2382,0.0
2664,0.0
2708,0.0
3044,0.0
3843,0.0
3006,0.0
3868,0.0
3251,0.0
3933,0.0
3150,0.0
3388,0.0
2625,0.0
2558,0.0
3296,0.0
2699,0.0
3845,0.0
3273,0.0
3492,0.0
2112,0.0
2491,0.0
2805,0.0
3052,0.0
2400,0.0
3549,0.0
3443,0.0
2785,0.0
2879,0.0
2125,0.0
2278,0.0
3280,0.0
2916,0.0
3529,0.0
3742,0.0
2068,0.0
2669,0.0
2716,0.0
2661,0.0
2770,0.0
3178,0.0
3306,0.0
2509,0.0
2817,0.0
2861,0.0
3990,0.0
2063,0.0
2097,0.0
2212,0.0
2149,0.0
3293,0.0
2602,0.0
2934,0.0
3610,0.0
3764,0.0
3261,0.0
2394,0.0
2117,0.0
2031,0.0
2606,0.0
2870,0.0
2004,0.0
3144,0.0
3731,0.0
3350,0.0
2773,0.0
2007,0.0
2428,0.0
3936,0.0
2177,0.0
2944,0.0
2167,0.0
3049,0.0
2622,0.0
3633,0.0
3980,0.0
3240,0.0
3471,0.0
2314,0.0
2204,0.0
3590,0.0
3220,0.0
2231,0.0
2160,0.0
3653,0.0
3304,0.0
2056,1.0
2973,0.0
2759,0.0
2189,0.0
2859,0.0
3618,0.0
3509,0.0
2584,0.0
3197,0.0
2188,0.0
3890,0.0
2871,0.0
3164,0.0
